DAYS_BIRTH,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,ZIP_CODE,NAME_EDUCATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,TARGET
-21683,F,200489.49456193816,552317.7213387309,10001,Secondary,0.20329356424166156,0.08523031098734812,0.22428434461024305,1
-9398,M,195436.27034310257,533091.609476459,10002,Secondary,0.2738090948056513,0.4416175042439686,0.7527145557623336,0
-20677,F,130555.84887702372,421324.3400967598,10003,Incomplete higher,0.6236277495178657,0.1625948539470542,0.10288354570819924,0
-16915,M,217844.96724332235,724718.4327637521,10002,Higher education,0.1460641149355525,0.6109377864296083,0.029850353307798283,1
-25253,F,113997.13728951928,504458.44878817897,10003,Secondary,0.7203283013294994,0.7856048763590366,0.8365841135002119,0
-12455,F,208014.41848207414,464583.9279900537,10002,Incomplete higher,0.42267482096160947,0.6667065649274063,0.131178145519945,1
-16514,M,194197.58738017714,832463.8960197308,10002,Secondary,0.3533478592053255,0.31806007048588547,0.15478271786099174,0
-24535,F,121520.60414297749,396611.0483268078,10001,Incomplete higher,0.8072312916803529,0.13973270283238381,0.6065882592940032,1
-24166,M,197018.47300387494,433857.96491513256,10003,Incomplete higher,0.5060632494365266,0.7942681460504623,0.8167685165439734,0
-16805,F,194323.96691519752,423724.22136019776,10003,Secondary,0.37840056119092813,0.32391685849269214,0.18960092004104223,0
-7897,M,272900.2703532461,667118.374564655,10003,Secondary,0.8781547155606045,0.02213983174442613,0.11419223471229956,0
-24290,F,201045.62198245697,701804.6230496808,10001,Incomplete higher,0.36825163219947576,0.5714212143492508,0.07732234550085304,0
-17849,M,208225.5129793836,400469.077635724,10002,Secondary,0.8590002829433705,0.24667731023337836,0.0248464115854532,1
-15149,M,114720.80955646346,537046.4545845671,10002,Secondary,0.5041986984625583,0.8412059983581769,0.11647914985807195,1
-10031,F,318761.74473444157,1051802.2983437777,10003,Secondary,0.20800709745500723,0.14325520439077855,0.9426919095686668,0
-13686,M,99216.69578777837,464340.39765245584,10002,Higher education,0.6128181881110838,0.4348008490592503,0.09528251258446185,1
-9869,F,231396.52629544196,274347.7558161799,10003,Higher education,0.28532352626996127,0.2531302036110118,0.5975589740751207,0
-20007,F,181985.89287006875,431387.6375135453,10001,Incomplete higher,0.14715513217619514,0.6896016192210813,0.9209663889160298,0
-13062,F,103786.74989783789,113255.28180000222,10003,Incomplete higher,0.0865293713977795,0.5485309093574215,0.627820140776172,0
-15471,M,175633.35955113344,366899.3632693352,10002,Incomplete higher,0.24169733579744201,0.790987719248596,0.0327457545233476,0
-14806,F,163260.09760019951,726185.1407784931,10003,Secondary,0.7365546420021912,0.4586125752236522,0.5964138072159624,1
-21741,F,224265.41774368906,257106.59061100477,10001,Higher education,0.8379992223757426,0.004808431544395586,0.9030653068405761,0
-18344,M,135699.77435737682,372440.02653814026,10001,Secondary,0.8617208459819216,0.2151964805394957,0.3225590350801266,1
-11804,M,173278.52291288515,254765.9161720691,10003,Secondary,0.27014827370994365,0.9991571081942736,0.3136279295708444,0
-9555,M,42917.006427640605,114475.2194387572,10002,Incomplete higher,0.6609729329453419,0.40534498930951024,0.24886358870080705,1
-9515,F,278339.19247137697,1212280.282741305,10003,Secondary,0.23035405991492952,0.6202351078862255,0.50554458694628,0
-13879,M,119697.68315405173,418018.319708781,10003,Incomplete higher,0.6227621139682403,0.9049316080587572,0.23794284610934557,0
-12340,F,190426.90897447904,751619.8430096661,10003,Secondary,0.8872109930416968,0.020524182145088443,0.7237887713990296,0
-7757,M,190508.66006904255,456538.0891045946,10003,Incomplete higher,0.04089368260208137,0.6596073963973953,0.6448617474196121,0
-20353,M,168700.27990811612,805980.9018792782,10001,Secondary,0.9852256677254061,0.28837697397843676,0.4007736153695908,0
-9997,F,222961.47373707622,855513.960516763,10002,Secondary,0.827087877458445,0.2792482553524315,0.7225550577942713,0
-18098,F,252637.2314284325,678885.575123735,10003,Secondary,0.7616621162936984,0.22485140324830688,0.09849630643971541,1
-16832,F,178107.02421740332,481932.5302250439,10002,Secondary,0.691362893711791,0.8227292162911598,0.7495284033840995,0
-10691,F,212513.24568370273,993443.4713356807,10002,Secondary,0.7702738889138784,0.3729477324464945,0.6029081815837024,0
-23378,F,170406.4137775965,563298.6405491966,10003,Incomplete higher,0.9945953560405459,0.06711653826042574,0.630082875686638,1
-12392,M,252826.6646579308,967192.6631518926,10003,Higher education,0.7701912971125406,0.09685115788316312,0.06466370022248447,1
-8887,M,165020.67682988557,440298.4168741525,10002,Secondary,0.351600784668327,0.14861436268680206,0.6181350117282778,0
-14465,F,228523.33829381026,432999.4077186282,10002,Secondary,0.6139218529335032,0.8989275872509253,0.49412202382549253,0
-21569,F,214491.51381121424,835280.8252994271,10001,Secondary,0.3369230161598358,0.42744342650734246,0.48586250231694383,0
-20303,F,215864.4239599314,740694.5377297445,10003,Secondary,0.9700654432566708,0.9160493395995208,0.32185339979116445,0
-14997,M,143574.99360421876,431496.197006252,10003,Higher education,0.9001397328257004,0.8174794727621244,0.007613883340268357,0
-19415,M,166212.37448700948,581092.3831513915,10001,Secondary,0.5676202274628285,0.837882621257848,0.4226374000461586,0
-19977,M,189052.275879538,346559.732192925,10001,Higher education,0.781273754493449,0.28683181113183265,0.4009162242257386,0
-11819,F,93715.41440646914,391332.5939903826,10003,Secondary,0.9096869429717639,0.2713144127095357,0.4228054073186366,0
-18361,F,247846.2193774133,1187840.4856916785,10003,Higher education,0.2436002636565593,0.560068379837828,0.6119940065800433,0
-11009,F,173191.3716406966,790516.8748876641,10003,Higher education,0.5794818569288046,0.41792496198995077,0.2999062142601525,0
-14672,M,202147.44440319153,462057.10221778625,10003,Secondary,0.4817163192525483,0.5090606883003467,0.26938344923423474,1
-14463,F,135869.6420008971,356525.07826542924,10003,Incomplete higher,0.7715913548429414,0.053204201857699474,0.4977812794732802,1
-11883,F,96185.74635829593,407212.8606134612,10002,Higher education,0.3790825213338287,0.971590191262528,0.5923176759852399,0
-22774,M,135787.3066231146,459024.7159029093,10003,Higher education,0.7089796397081917,0.05816880784012313,0.567328426656701,0
-16239,F,177384.324554861,566150.0585766004,10003,Secondary,0.4029930890117378,0.17883129766188732,0.8816417341315868,0
-17853,M,219080.67770361295,1031118.0786469589,10003,Incomplete higher,0.11107486464450422,0.6782005248352581,0.7691440583448206,0
-10921,M,201777.5666740948,634408.8158841985,10002,Higher education,0.10712143160831722,0.15550155172858315,0.05218989637500959,0
-17164,F,182714.62689440165,559061.9417515662,10003,Secondary,0.11905632455318738,0.10686992770778903,0.563475415148099,1
-8504,F,158021.58450822227,184580.96199107627,10003,Secondary,0.03251987593216177,0.15362038137092215,0.4178142094898768,0
-17506,M,209245.0167947676,267345.6274589078,10003,Secondary,0.532973171596772,0.0619202432164091,0.36105129341735753,1
-15935,F,247759.41757151476,255113.22220635958,10002,Secondary,0.6719026819837349,0.25131874025834433,0.9578959061244137,0
-10516,M,237334.69874531715,1104312.8715743537,10002,Incomplete higher,0.12672840182568956,0.2711192710148146,0.4567957825280524,0
-20490,F,201039.44068911817,529446.7435485405,10001,Secondary,0.611858000221612,0.4986220875483217,0.7194348949688374,0
-14650,F,184374.6713365328,529938.0702388986,10002,Incomplete higher,0.597740078257912,0.43872251720477506,0.9670869699568235,0
-19969,F,79419.72134553477,347981.30457331694,10001,Secondary,0.14709405139686238,0.47371341514884513,0.15100013590241101,0
-23536,F,99924.50448614122,343439.04718337883,10003,Secondary,0.4040825999612633,0.6160395042089026,0.05461626214895288,0
-12553,M,217083.00347999128,746332.7521612584,10003,Incomplete higher,0.755135709770984,0.23096143124954382,0.31362022944702284,1
-14915,M,183558.64227953498,401284.4712455592,10002,Secondary,0.0167560255520115,0.13470413109189516,0.04444426534730528,1
-11902,F,197716.5145782064,857226.3432579489,10003,Higher education,0.1469478838983882,0.8788782786455436,0.11676461125348625,0
-18402,M,277351.11376214976,461323.6279609666,10001,Incomplete higher,0.9958283743247446,0.6339413395689513,0.9917098225208391,0
-11528,F,214930.0064169153,260623.7751640678,10002,Incomplete higher,0.7335448971490596,0.060663293934799634,0.9601789047677662,0
-19631,M,249432.81375255156,440601.47211368603,10001,Incomplete higher,0.46413027921925576,0.9610516499008203,0.6912926589588965,0
-9664,M,199839.43226113412,413857.2474414704,10003,Incomplete higher,0.6298014120916252,0.6930685022684089,0.7529869996043058,0
-18912,M,129376.43777459915,275474.0338128233,10001,Higher education,0.8462209705984745,0.15170464208701162,0.14049207764302551,1
-20899,F,154604.69998092356,569262.9149712594,10001,Secondary,0.8423045855536367,0.9691344316764007,0.595235575954342,0
-24941,M,121544.45668927733,227445.94117098142,10003,Higher education,0.3247014354612071,0.3654073432496331,0.15441274440816266,0
-17610,F,247746.45302041597,918305.23240218,10003,Incomplete higher,0.49129142254522407,0.9845100798647702,0.3783861561022024,0
-15202,M,232112.74950862234,316724.50670059567,10003,Higher education,0.6380550964986437,0.10327562939328849,0.34534502538981304,0
-21684,M,201831.65659847943,320672.1229135362,10003,Secondary,0.07189691651460406,0.15996921703549571,0.6139604611884061,0
-8795,F,250686.60030501167,760905.4766429282,10002,Higher education,0.9457965993907522,0.6574195508748442,0.07969310877615987,1
-8551,F,58124.88393658924,272465.2300421738,10002,Higher education,0.43274182566237296,0.02214346516607324,0.10346206992170248,1
-23297,F,183836.5275969275,815916.2106445226,10003,Secondary,0.3708623272579269,0.018689641218235686,0.6099319242120347,1
-20608,F,89042.38943353086,434082.8745817937,10001,Higher education,0.9071003614498259,0.7919828322249004,0.6361176569396264,0
-13220,M,186842.35628943535,672990.5213835269,10002,Higher education,0.11828664875310468,0.16778033173982032,0.3398824252431608,1
-24686,M,149256.05671793016,552733.9048484126,10001,Higher education,0.039260797387108526,0.9187899925876073,0.14687112778948563,0
-24282,F,185630.98513862217,649725.5252424176,10001,Secondary,0.6850024123002739,0.4258961621713717,0.8860799157916123,0
-18096,M,192053.97149948624,670513.362139282,10002,Secondary,0.38500296810510415,0.8736523542992757,0.052948797844332374,0
-11884,F,249793.04843104348,396791.6063536795,10002,Higher education,0.7644758088301058,0.41776358408652847,0.7173755176047124,0
-13180,F,136159.680100911,432300.9694196462,10002,Higher education,0.0685446115267555,0.53023000497214,0.14004471812838426,1
-20321,M,215691.40379023156,548777.5418886172,10001,Secondary,0.38375714353538637,0.3165141616764128,0.6373739084269466,0
-9241,F,186370.17369118982,516273.1247681087,10003,Secondary,0.23532521204611223,0.6580764177559352,0.6636558469288996,0
-21496,M,78393.71271847168,242581.68433300365,10003,Secondary,0.7396065329465973,0.31820116594306613,0.8042596370353704,0
-24615,M,115649.08271132036,175044.68068162233,10001,Secondary,0.22717011042737145,0.22317009785004926,0.3950250822704374,1
-13378,M,177666.76461302867,433142.8549793314,10002,Incomplete higher,0.45794533477435484,0.08104731196270076,0.021796468232780475,0
-15020,F,229341.9866027288,287548.579964773,10002,Higher education,0.8188775511367119,0.05766934782784672,0.8110493859689927,0
-9990,M,222989.7456194208,1096813.5343967981,10003,Incomplete higher,0.9153905354644696,0.30597435320228894,0.4440680193785339,1
-9394,F,107847.34603302357,158979.0793881289,10003,Higher education,0.7226057936657777,0.7364733452492555,0.8470898195975806,0
-8841,F,169166.35634863377,344101.10853116633,10002,Higher education,0.42922841153295366,0.2056200663436163,0.7759849496609471,0
-15824,F,277631.7939579863,1267436.8106888987,10002,Secondary,0.5719858747427331,0.2992274501394966,0.4983068212326648,0
-17776,F,168814.1257585102,494767.2235613532,10002,Higher education,0.6896899471524939,0.9051714185221239,0.9993994089926262,0
-23565,F,136540.71233321927,210620.71279126438,10003,Secondary,0.8749326265741181,0.6391574958113206,0.4620750770358093,0
-11298,M,222040.5847325858,563299.6780860781,10002,Higher education,0.8885739847602917,0.9197223894219765,0.6965046200469593,0
-20947,F,197661.6530724222,289272.29015264276,10001,Secondary,0.9309694914883471,0.9112260340036341,0.669803819922849,0
-9590,F,149437.913132418,269117.3562525549,10002,Secondary,0.8107110989073822,0.06341068248568993,0.5180667150335773,0
-16088,F,193288.3894117787,233515.45068488628,10002,Secondary,0.1467979359416668,0.9550093249283648,0.5853502890042369,0
-11384,F,154289.19716106847,424744.27039261704,10002,Incomplete higher,0.7476395333862431,0.05117795906125566,0.7986087617780333,1
-17796,F,201768.9369268612,852785.3879961087,10003,Secondary,0.8145923735632177,0.9256189177484868,0.571613267794398,0
-11304,F,183227.36953059645,612689.7344873399,10003,Secondary,0.8778714276763837,0.5467334366567159,0.45014830528434635,0
-21472,F,181878.9200094784,623004.6372669121,10003,Incomplete higher,0.9248168946178259,0.5331895828773915,0.6620824746235761,1
-12697,F,127822.30974976675,230378.76584639266,10002,Higher education,0.5091598135184474,0.713264062619819,0.03550903537172001,1
-7799,F,130127.10293132837,309126.74108473153,10003,Secondary,0.6550926951243105,0.87921127076173,0.10919387500437772,0
-21508,M,226614.6641485827,992791.6860931091,10001,Secondary,0.009552776616969072,0.6170045556612569,0.12542638002078432,0
-9266,F,172089.9668625163,232566.63826018435,10002,Secondary,0.572783567692434,0.4253998537813215,0.42576766354804674,0
-11161,M,209167.43212750574,926972.0392127843,10003,Higher education,0.47319838107393963,0.11188934298477349,0.8717752398510592,0
-22975,F,138480.7940019766,406407.90955391433,10001,Higher education,0.9623060446947994,0.7892093058948786,0.643294597766822,0
-18796,F,209364.83219749763,910441.758133295,10001,Secondary,0.9017092986027271,0.12829349247080513,0.9726184787970096,0
-7585,F,143157.82631838956,325258.25734157563,10002,Incomplete higher,0.7976039294333856,0.726365861199243,0.03994096938755265,0
-23564,M,160970.73483630765,379145.9304779967,10001,Secondary,0.05699418452026672,0.527924945782026,0.7220070448585214,0
-10080,F,221392.41258722096,886990.8730286653,10003,Secondary,0.40202884228333324,0.3858359247580685,0.3142015573902488,1
-19582,F,222294.5609738913,920296.0798955242,10001,Incomplete higher,0.6960422221945601,0.6129863862533677,0.02328543641103109,1
-18057,M,147376.7561417904,282753.9069714458,10002,Secondary,0.029660743564281056,0.772356086074543,0.8259266899343135,0
-21447,F,259134.65574325438,1267553.3591040873,10001,Incomplete higher,0.23581379175280115,0.941139618450621,0.16269354342935582,0
-23474,F,169431.0105784386,226691.9855627546,10001,Higher education,0.8875071901181287,0.2646968828377999,0.2140749097624003,1
-22556,F,101064.25692827252,128757.06118147942,10003,Secondary,0.12978076729942423,0.9471301602116983,0.3404658586505249,0
-21806,M,192900.65936116764,652393.2824853434,10001,Secondary,0.05137350433864418,0.960948045987792,0.7883571168608697,0
-11084,F,151593.89317351606,589846.2401403807,10003,Higher education,0.5805857562846692,0.8136305144796802,0.624590579171343,1
-11027,F,199031.0827916856,964015.9097483178,10002,Incomplete higher,0.9464646154277803,0.8814371749423491,0.2648611358469889,0
-19956,M,172613.58493520028,452210.15664750146,10001,Secondary,0.8346247399086386,0.6924275137171717,0.1684893383253896,0
-18019,M,183039.8971669808,201557.2447696628,10002,Secondary,0.9747725047209556,0.03909721993128468,0.109548237001865,1
-18179,F,112855.20526449189,385015.165830232,10002,Secondary,0.7535231536962493,0.5750785447053921,0.14981657296976048,0
-11003,F,231307.67563073905,499343.32828744553,10002,Higher education,0.43736977408457156,0.747204562960772,0.8681451530778888,0
-7522,F,110408.06223149014,301611.47303103603,10003,Secondary,0.9466164395898741,0.941703134706335,0.9226833731493524,1
-22406,M,107601.847183263,317842.7215142435,10001,Secondary,0.4266332784533118,0.5704518470188736,0.9679578076055714,0
-11560,M,213599.50874449848,268718.9565903748,10002,Incomplete higher,0.3500946163442443,0.7942006782573834,0.8347318844782181,0
-11467,M,292227.14103934076,860295.4110407991,10003,Secondary,0.44819591776743384,0.705038717544494,0.8873903250233498,0
-8924,M,172137.44316010302,465679.7528103502,10003,Secondary,0.8139739543824644,0.28080288854758184,0.8161035004634256,0
-17596,F,201178.77167206805,774573.8918814001,10002,Higher education,0.9176935498488883,0.15472807515135856,0.9580557690460301,0
-18281,F,219891.17856680526,787796.1312743761,10003,Incomplete higher,0.35768210995967553,0.7509053286779004,0.8456509415443596,0
-18420,F,205637.61914574823,357986.8963811535,10001,Secondary,0.4622474565322625,0.2337683611795074,0.462002681617936,0
-18722,M,158949.28479773484,290011.8192718203,10001,Secondary,0.898327323304383,0.24469155463014092,0.3232543143579526,1
-16706,F,104698.50404886373,209818.38974765787,10003,Secondary,0.04704366452866893,0.6439462387006476,0.5842118888515663,0
-11330,M,50376.96113616788,86436.87864077202,10002,Secondary,0.7838686941138514,0.7890684640295285,0.6081833278076559,0
-19219,M,160988.6232022774,584204.0158622373,10001,Higher education,0.4542177582343391,0.5823320928612362,0.5749145389131137,0
-12153,F,239574.9637577676,1192537.2603239082,10002,Higher education,0.37651835104967124,0.8849831538790712,0.7067263427209661,0
-7667,F,112172.81840272648,404768.1402411164,10002,Higher education,0.44692129183683904,0.21144326925067447,0.698976578900239,0
-15259,F,205875.62089145367,705479.3809135305,10002,Higher education,0.4186906755015798,0.25241442954073956,0.08719428392487738,1
-15386,M,125299.48188989119,330754.5125342241,10002,Incomplete higher,0.756618618187806,0.6369555041574445,0.2855224517474285,0
-15100,F,173089.08548961175,389506.01008218015,10002,Higher education,0.9279475222441557,0.829368184618297,0.8898601874152564,0
-23515,F,189524.02231586346,880205.4744572281,10001,Incomplete higher,0.4914558254465786,0.5393518016782335,0.5900350540369819,0
-14087,F,131726.16175124087,642297.75219326,10002,Secondary,0.8327337857825113,0.010381573302546188,0.32852469819140273,1
-17573,M,189620.521508309,566416.3514597019,10002,Higher education,0.7319445357122386,0.6769431292069411,0.8504586495830764,0
-8309,F,153665.38399305884,332040.46630102326,10002,Secondary,0.33068078555647684,0.8135824330179348,0.24904228564554265,0
-13368,F,209989.55402262657,856860.0297486072,10002,Secondary,0.5873138145265476,0.2765436278959741,0.4091998643762307,1
-25252,F,162294.14583037348,248281.9927630633,10001,Incomplete higher,0.6668156750156945,0.05419822888226744,0.276254771672068,0
-24627,M,169808.34523982782,689821.4323172263,10001,Secondary,0.023499371890463028,0.5179519781075482,0.8713499237855997,0
-12219,M,287336.1517259008,1228590.0490731113,10002,Higher education,0.3959555512242403,0.042155220350953426,0.7282886868004311,0
-18972,M,215947.22949324214,323837.8726732986,10001,Higher education,0.9926381758474568,0.41601674391524435,0.4602256446498695,0
-20675,M,133817.2161947789,656700.7456439751,10001,Higher education,0.6372564270700936,0.01781784447029544,0.9323008324721626,0
-13296,F,165273.83167771422,816791.4012696503,10002,Higher education,0.3342440692917761,0.2249667229079365,0.927444780543316,0
-7364,M,192877.88197897232,915567.7587033933,10003,Secondary,0.2500240394007278,0.3888224518869099,0.7115250261624454,0
-14645,M,189664.13727982543,565984.1940270325,10002,Secondary,0.20948160210075628,0.11170588974525786,0.8919936332493555,0
-12197,M,348311.37986140896,691153.0760400281,10003,Incomplete higher,0.4016414089652075,0.11415590398868325,0.7193931214190745,0
-9668,M,217665.0495709074,724397.3654664664,10002,Secondary,0.19326569060760956,0.8270617403256258,0.6282118675424176,0
-15887,M,58640.52621222927,157141.0912613744,10002,Higher education,0.13518618205352817,0.04142386675739951,0.4207830179265075,1
-24609,F,124127.02465668014,226382.19465996567,10001,Secondary,0.3640632844269589,0.6889662486736458,0.2734697621048108,0
-23643,F,54496.99366857696,146853.356118454,10001,Secondary,0.6069996926457933,0.8144820493493515,0.06025735868376547,0
-20713,M,154645.94102069046,565317.4145104206,10001,Secondary,0.14639918208612834,0.13072235413563893,0.800869971506801,0
-11870,M,64048.05005714326,82215.48717289891,10002,Higher education,0.04434327386286008,0.19537073451347264,0.12216308083431049,0
-7923,M,139675.7965532225,325957.4963018459,10002,Secondary,0.03463281806369156,0.6414933015950294,0.4103492406598066,0
-19854,M,86438.98282021901,92591.67158864415,10001,Secondary,0.2673842524359683,0.3156466127432189,0.2346342142453275,0
-9324,F,199296.43796560692,796783.5760045832,10002,Secondary,0.19013229051630165,0.47642307123490024,0.4546262990702409,0
-12007,F,172293.4363988866,613841.0370726469,10003,Secondary,0.5392553602901523,0.836002708279732,0.31498382546741943,0
-12935,F,187979.27674978395,235103.52696434627,10003,Secondary,0.45572018705089945,0.13798317138428984,0.829693846254922,0
-24084,F,147098.30874382492,714743.3623402028,10001,Secondary,0.32476661433901866,0.619652521904706,0.978178561239822,0
-25175,M,88676.55643905328,96700.56358833573,10001,Higher education,0.8335428341509608,0.9423977222808001,0.9415547757668877,0
-25288,F,176180.47536615856,591938.6639400925,10001,Secondary,0.5049469929965265,0.057466629687170534,0.6223699187739051,0
-13970,F,277343.7542643878,1138626.4204406433,10002,Secondary,0.09152999208409918,0.06000676498476121,0.9792765475026818,0
-15414,F,189395.30218882379,786290.7433990855,10002,Incomplete higher,0.2957643540736953,0.5547423726176371,0.4007226582459217,0
-17717,M,153727.02696898597,174809.2348248731,10003,Secondary,0.9733392661965915,0.9600757960943292,0.5224874439487512,0
-23657,F,80227.14466630715,371103.5365626052,10003,Incomplete higher,0.9769773207580144,0.2204736423667888,0.2568498321092494,0
-17444,F,113888.27290584815,532291.7715589225,10003,Secondary,0.25467163554711925,0.3307919697162005,0.8979825321496254,0
-13724,F,195027.67980318988,632974.327563767,10002,Secondary,0.1672361287949139,0.09864797454787366,0.17970912113596027,1
-23898,M,228077.20110591073,667885.9479153682,10001,Secondary,0.49568814621724433,0.3622472304368498,0.6104874733229593,1
-24951,F,164113.58755180205,193567.02886200693,10003,Higher education,0.48146491816684656,0.044332480020079945,0.7994541186871682,0
-16758,F,208300.45163658407,676521.6583720039,10003,Higher education,0.4101376872690171,0.3890939977447432,0.595398746826733,0
-21913,F,192772.85783069205,508441.5599464998,10001,Secondary,0.529357227493953,0.5554877749420309,0.07877521786969988,1
-15195,F,195222.6996365842,798700.1122396555,10002,Higher education,0.23219537851820082,0.9750048266842612,0.6114468787491443,0
-9561,F,137590.65759878256,359873.0798435774,10003,Secondary,0.11492934154368717,0.81838797964195,0.7670793221114919,0
-16260,M,192338.02568952332,718252.3772130185,10003,Secondary,0.570461458476435,0.8220654107753492,0.18782815885295034,1
-19951,F,114182.16880647605,160498.17709465825,10003,Higher education,0.932597996782375,0.22814432457219713,0.7369528559551475,0
-11208,F,174584.30575383664,267429.82531412644,10002,Higher education,0.1377492766202979,0.0872347021688451,0.8785777080737261,0
-11605,F,191994.62419210072,299289.0463900683,10002,Secondary,0.7048147242314624,0.6030747041042436,0.9864584947219418,0
-14788,M,287682.90582743165,340070.5381139771,10002,Secondary,0.437896687380385,0.5211381950557674,0.4100592637842805,0
-11238,F,97768.80729961864,309469.11501030595,10002,Incomplete higher,0.293976589728804,0.5165038765776313,0.025162382574432707,0
-18168,F,188157.84145749832,785722.855534654,10003,Incomplete higher,0.8531092183924258,0.10900798620070984,0.41907900042204715,0
-16568,F,246116.88002828285,847046.8839778578,10002,Secondary,0.45649169453718197,0.4938848942633258,0.6602278401620624,1
-17843,F,203816.05389814236,672556.1976695072,10002,Incomplete higher,0.5833120140679902,0.15035574059956835,0.8913650378997533,0
-8420,F,227624.45320185093,847331.0513569254,10003,Secondary,0.4430562869399294,0.42211459371183824,0.9381057923232798,0
-20917,F,188492.57549358433,444575.0622943627,10001,Incomplete higher,0.08124958166955287,0.06216263264481603,0.9095757870320706,1
-8246,M,281239.20132788416,688421.8974387788,10002,Higher education,0.5949046869001859,0.856892599408569,0.657959772519089,0
-16281,M,115873.56724463793,261535.9566813621,10003,Incomplete higher,0.41884097503812123,0.013180086305917826,0.6825230425801707,0
-11772,M,102178.1827611642,393226.1695090452,10003,Higher education,0.0867566060676297,0.9393231394453297,0.002383807162059104,0
-18542,M,177296.8668650857,291930.16715888184,10001,Secondary,0.595811734418975,0.8628918227289389,0.36373124340897334,0
-10027,F,49076.84313169196,51633.80168634678,10003,Secondary,0.009870932039227509,0.752608072569303,0.9068562361164239,0
-21932,F,219919.4006305532,744380.0615156575,10001,Higher education,0.2085203882545923,0.9825505822857247,0.6896176642142391,0
-25278,F,211664.81979295003,1009540.7467637496,10001,Secondary,0.7810695369052124,0.05381999712758312,0.4679207510746686,1
-12543,M,161287.82920351112,554448.1493305811,10003,Secondary,0.03792742485873446,0.6415971060523467,0.10425241488342962,0
-7393,M,173381.75970645482,716359.0953031696,10002,Incomplete higher,0.6466820980551388,0.849302090471716,0.24631666593428592,0
-23003,F,150468.50623194108,555403.7584722667,10001,Secondary,0.949706946207324,0.12661709653076936,0.5549225178174944,1
-22386,F,157892.31654279793,472058.01877498266,10001,Secondary,0.17119245817300677,0.5847749786665273,0.8975015136017379,0
-11136,M,199163.10986165452,771472.1692226704,10003,Secondary,0.4171118602095746,0.3939219086946718,0.0958123476456455,1
-11223,F,205845.18967007706,884396.6684015603,10002,Higher education,0.5754976973709982,0.43582711334709334,0.15375544437548638,0
-9974,F,165499.735459461,314271.846098604,10003,Secondary,0.4504158387338443,0.9125240853852262,0.6550050763691355,0
-24604,M,219124.00810311374,513741.0406194829,10001,Secondary,0.6203776861817673,0.5386514502747324,0.29414973149706636,1
-10857,F,200040.57279560875,379057.46751190495,10003,Incomplete higher,0.40409752516699815,0.09326204484632417,0.16970379151160986,1
-8660,M,155978.77822447484,438096.31886106165,10003,Incomplete higher,0.14850412902192045,0.9372161738444289,0.17843596508718595,0
-10010,F,253669.41468208196,1151724.6410296452,10002,Higher education,0.08904435982445569,0.1852111705628955,0.4926132260965741,1
-18831,F,88131.46374058416,209825.89210162926,10001,Higher education,0.7444431561771444,0.8926368164720639,0.5837442560421592,0
-17115,M,174714.62808936287,436414.00115426414,10003,Secondary,0.2386239495219048,0.97092072108536,0.90434946673356,0
-14200,F,223016.8358084071,990522.3490474611,10003,Higher education,0.8474503127667234,0.8778374631606956,0.5298171889420855,0
-21960,F,118325.34067404506,362252.71371413174,10001,Secondary,0.7430272438218404,0.6771337778089205,0.6912735814944333,0
-15486,F,183728.39495702312,577237.1361032901,10002,Secondary,0.04945318434236168,0.7435518198230903,0.18068595269830023,0
-7974,M,232420.94382538096,1032693.8563233672,10002,Secondary,0.20121111706373518,0.6998672437647552,0.7134602869103494,0
-7702,M,140687.02671566088,416730.0193422557,10002,Secondary,0.2919926565595382,0.46052438785506267,0.648693588935139,1
-25160,M,161701.89367344815,602538.4696613679,10001,Secondary,0.5944822488260402,0.2744197187451871,0.21618206254655126,0
-12882,F,161912.56710812016,217380.3579512657,10003,Secondary,0.809827000315139,0.2850027299510297,0.6693774650554093,0
-13981,F,137933.07715750983,236489.96463554516,10002,Higher education,0.06033325515842314,0.7311678612861375,0.21149204432453106,1
-12521,M,333226.67785572767,872222.4297301094,10002,Secondary,0.24960895187981091,0.6260364483205502,0.5935777751199459,0
-12443,F,127909.86864300848,381089.0693000843,10003,Higher education,0.3762097623797209,0.5848840339691468,0.668849704605401,0
-22990,F,205864.38952685377,1001105.1049288752,10001,Higher education,0.18337715458816628,0.6526088379243976,0.6933505445473833,0
-19683,F,138741.5581608516,677420.4381625537,10001,Incomplete higher,0.5452920975063491,0.7747862354308889,0.9092665927375608,0
-10266,F,111692.2193168742,491980.5864231237,10002,Secondary,0.4780024793583103,0.7483409146455335,0.9478373549972036,1
-24339,F,157199.620677458,355647.68945001747,10001,Higher education,0.3164956420511599,0.10539640579240184,0.8101979524013617,1
-16429,F,200692.13812841524,974583.7337421916,10003,Higher education,0.5168868869203568,0.3630350497067144,0.8787481131827692,1
-24011,F,199331.59614288725,748961.2555125973,10001,Incomplete higher,0.3558215643511139,0.2639671367840857,0.019328883108552852,1
-8523,M,297746.42045207607,765732.486490525,10002,Secondary,0.34319406746729075,0.5382386622241452,0.3626681087303365,0
-16857,M,358139.3561372505,1363328.9680835821,10003,Secondary,0.2653955253569925,0.061416082371578806,0.03972221449094138,1
-16629,M,196256.42966292717,209227.19748768318,10003,Secondary,0.5404379343143882,0.762464047492507,0.22484535735891653,0
